id;instrumento;acorde;acorde_enarmonico;tonica;tonica_pt;qualidade;formula_intervalar;variacao;afinacao_grave_para_agudo;casas_grave_para_agudo;dedos_grave_para_agudo;notas_resultantes;casa_inicial;pestana;cordas_abafadas;cordas_soltas;baixo;dificuldade;observacoes;fonte
ukulele-G#add9-1;ukulele;G#add9;Abadd9;G#;Sol sustenido;com nona adicionada;1 3 5 9;1;G-C-E-A;3-3-4-3;1-1-2-1;A#-D#-G#-C;3;"sim; dedo 1 na casa 3, cordas 1 a 4";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#add9-2;ukulele;G#add9;Abadd9;G#;Sol sustenido;com nona adicionada;1 3 5 9;2;G-C-E-A;3-0-4-6;1-0-2-3;A#-C-G#-D#;3;não;;2;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#add9-3;ukulele;G#add9;Abadd9;G#;Sol sustenido;com nona adicionada;1 3 5 9;3;G-C-E-A;5-8-6-6;1-4-2-3;C-G#-A#-D#;5;não;;;C;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#9-1;ukulele;G#9;Ab9;G#;Sol sustenido;nona dominante;1 3 5 b7 9;1;G-C-E-A;1-0-2-1;1-0-2-1;G#-C-F#-A#;1;"sim; dedo 1 na casa 1, cordas 1 a 4";;2;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#9-2;ukulele;G#9;Ab9;G#;Sol sustenido;nona dominante;1 3 5 b7 9;2;G-C-E-A;3-6-4-3;1-3-2-1;A#-F#-G#-C;3;"sim; dedo 1 na casa 3, cordas 1 a 4";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#9-3;ukulele;G#9;Ab9;G#;Sol sustenido;nona dominante;1 3 5 b7 9;3;G-C-E-A;5-8-6-9;1-3-2-4;C-G#-A#-F#;5;não;;;C;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#5-1;ukulele;G#5;Ab5;G#;Sol sustenido;quinta (power chord);1 5;1;G-C-E-A;1-3-4-X;1-2-3-X;G#-D#-G#-X;1;não;4;;G#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#5-2;ukulele;G#5;Ab5;G#;Sol sustenido;quinta (power chord);1 5;2;G-C-E-A;X-8-4-6;X-3-1-2;X-G#-G#-D#;4;não;1;;G#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#5-3;ukulele;G#5;Ab5;G#;Sol sustenido;quinta (power chord);1 5;3;G-C-E-A;8-8-X-6;2-3-X-1;D#-G#-X-D#;6;não;3;;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#7b5-1;ukulele;G#7b5;Ab7b5;G#;Sol sustenido;sétima com quinta diminuta;1 3 b5 b7;1;G-C-E-A;1-2-2-3;1-2-3-4;G#-D-F#-C;1;não;;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#7b5-2;ukulele;G#7b5;Ab7b5;G#;Sol sustenido;sétima com quinta diminuta;1 3 b5 b7;2;G-C-E-A;1-0-2-5;1-0-2-3;G#-C-F#-D;1;não;;2;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-G#7b5-3;ukulele;G#7b5;Ab7b5;G#;Sol sustenido;sétima com quinta diminuta;1 3 b5 b7;3;G-C-E-A;5-6-4-5;2-4-1-3;C-F#-G#-D;4;não;;;C;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A-1;ukulele;A;;A;Lá;maior;1 3 5;1;G-C-E-A;2-1-0-0;2-1-0-0;A-C#-E-A;1;não;;3,4;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A-2;ukulele;A;;A;Lá;maior;1 3 5;2;G-C-E-A;2-1-0-X;2-1-0-X;A-C#-E-X;1;não;4;3;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A-3;ukulele;A;;A;Lá;maior;1 3 5;3;G-C-E-A;2-4-0-4;1-2-0-3;A-E-E-C#;2;não;;3;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Am-1;ukulele;Am;;A;Lá;menor;1 b3 5;1;G-C-E-A;2-0-0-0;1-0-0-0;A-C-E-A;2;não;;2,3,4;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Am-2;ukulele;Am;;A;Lá;menor;1 b3 5;2;G-C-E-A;2-0-0-3;1-0-0-2;A-C-E-C;2;não;;2,3;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Am-3;ukulele;Am;;A;Lá;menor;1 b3 5;3;G-C-E-A;2-0-0-X;1-0-0-X;A-C-E-X;2;não;4;2,3;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A7-1;ukulele;A7;;A;Lá;sétima dominante;1 3 5 b7;1;G-C-E-A;2-4-3-4;1-3-2-4;A-E-G-C#;2;não;;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A7-2;ukulele;A7;;A;Lá;sétima dominante;1 3 5 b7;2;G-C-E-A;0-1-0-0;0-1-0-0;G-C#-E-A;1;não;;1,3,4;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A7-3;ukulele;A7;;A;Lá;sétima dominante;1 3 5 b7;3;G-C-E-A;9-7-9-0;2-1-3-0;E-G-C#-A;7;não;;4;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Amaj7-1;ukulele;Amaj7;;A;Lá;sétima maior;1 3 5 7;1;G-C-E-A;2-4-4-4;1-2-3-4;A-E-G#-C#;2;não;;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Amaj7-2;ukulele;Amaj7;;A;Lá;sétima maior;1 3 5 7;2;G-C-E-A;9-8-9-0;2-1-3-0;E-G#-C#-A;8;não;;4;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Amaj7-3;ukulele;Amaj7;;A;Lá;sétima maior;1 3 5 7;3;G-C-E-A;1-1-0-0;1-1-0-0;G#-C#-E-A;1;"sim; dedo 1 na casa 1, cordas 1 a 2";;3,4;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Am7-1;ukulele;Am7;;A;Lá;menor com sétima;1 b3 5 b7;1;G-C-E-A;2-4-3-3;1-4-2-3;A-E-G-C;2;não;;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Am7-2;ukulele;Am7;;A;Lá;menor com sétima;1 b3 5 b7;2;G-C-E-A;0-0-0-0;0-0-0-0;G-C-E-A;0;não;;1,2,3,4;G;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Am7-3;ukulele;Am7;;A;Lá;menor com sétima;1 b3 5 b7;3;G-C-E-A;9-7-8-0;3-1-2-0;E-G-C-A;7;não;;4;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A6-1;ukulele;A6;;A;Lá;sexta;1 3 5 6;1;G-C-E-A;2-4-2-4;1-2-1-3;A-E-F#-C#;2;"sim; dedo 1 na casa 2, cordas 1 a 3";;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A6-2;ukulele;A6;;A;Lá;sexta;1 3 5 6;2;G-C-E-A;2-6-0-4;1-3-0-2;A-F#-E-C#;2;não;;3;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A6-3;ukulele;A6;;A;Lá;sexta;1 3 5 6;3;G-C-E-A;9-9-9-9;1-1-1-1;E-A-C#-F#;9;"sim; dedo 1 na casa 9, cordas 1 a 4";;;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Am6-1;ukulele;Am6;;A;Lá;menor com sexta;1 b3 5 6;1;G-C-E-A;2-4-2-3;1-3-1-2;A-E-F#-C;2;"sim; dedo 1 na casa 2, cordas 1 a 3";;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Am6-2;ukulele;Am6;;A;Lá;menor com sexta;1 b3 5 6;2;G-C-E-A;2-6-0-3;1-3-0-2;A-F#-E-C;2;não;;3;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Am6-3;ukulele;Am6;;A;Lá;menor com sexta;1 b3 5 6;3;G-C-E-A;9-9-8-9;2-3-1-4;E-A-C-F#;8;não;;;E;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Adim-1;ukulele;Adim;;A;Lá;diminuto;1 b3 b5;1;G-C-E-A;2-3-X-3;1-2-X-3;A-D#-X-C;2;não;3;;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Adim-2;ukulele;Adim;;A;Lá;diminuto;1 b3 b5;2;G-C-E-A;2-3-5-3;1-2-4-3;A-D#-A-C;2;não;;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Adim-3;ukulele;Adim;;A;Lá;diminuto;1 b3 b5;3;G-C-E-A;2-0-5-6;1-0-2-3;A-C-A-D#;2;não;;2;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Aaug-1;ukulele;Aaug;;A;Lá;aumentado;1 3 #5;1;G-C-E-A;2-1-1-0;2-1-1-0;A-C#-F-A;1;"sim; dedo 1 na casa 1, cordas 2 a 3";;4;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Aaug-2;ukulele;Aaug;;A;Lá;aumentado;1 3 #5;2;G-C-E-A;2-1-1-X;2-1-1-X;A-C#-F-X;1;"sim; dedo 1 na casa 1, cordas 2 a 3";4;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Aaug-3;ukulele;Aaug;;A;Lá;aumentado;1 3 #5;3;G-C-E-A;2-1-1-4;2-1-1-3;A-C#-F-C#;1;"sim; dedo 1 na casa 1, cordas 2 a 3";;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Asus2-1;ukulele;Asus2;;A;Lá;suspenso com segunda;1 2 5;1;G-C-E-A;2-X-0-2;1-X-0-1;A-X-E-B;2;"sim; dedo 1 na casa 2, cordas 1 a 4";2;3;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Asus2-2;ukulele;Asus2;;A;Lá;suspenso com segunda;1 2 5;2;G-C-E-A;2-4-0-2;1-2-0-1;A-E-E-B;2;"sim; dedo 1 na casa 2, cordas 1 a 4";;3;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Asus2-3;ukulele;Asus2;;A;Lá;suspenso com segunda;1 2 5;3;G-C-E-A;2-4-5-2;1-2-3-1;A-E-A-B;2;"sim; dedo 1 na casa 2, cordas 1 a 4";;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Asus4-1;ukulele;Asus4;;A;Lá;suspenso com quarta;1 4 5;1;G-C-E-A;2-2-0-0;1-1-0-0;A-D-E-A;2;"sim; dedo 1 na casa 2, cordas 1 a 2";;3,4;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Asus4-2;ukulele;Asus4;;A;Lá;suspenso com quarta;1 4 5;2;G-C-E-A;2-2-0-X;1-1-0-X;A-D-E-X;2;"sim; dedo 1 na casa 2, cordas 1 a 2";4;3;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Asus4-3;ukulele;Asus4;;A;Lá;suspenso com quarta;1 4 5;3;G-C-E-A;2-2-0-5;1-1-0-2;A-D-E-D;2;"sim; dedo 1 na casa 2, cordas 1 a 2";;3;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Aadd9-1;ukulele;Aadd9;;A;Lá;com nona adicionada;1 3 5 9;1;G-C-E-A;2-1-0-2;2-1-0-3;A-C#-E-B;1;não;;3;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Aadd9-2;ukulele;Aadd9;;A;Lá;com nona adicionada;1 3 5 9;2;G-C-E-A;4-4-5-4;1-1-2-1;B-E-A-C#;4;"sim; dedo 1 na casa 4, cordas 1 a 4";;;B;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-Aadd9-3;ukulele;Aadd9;;A;Lá;com nona adicionada;1 3 5 9;3;G-C-E-A;4-1-0-0;2-1-0-0;B-C#-E-A;1;não;;3,4;B;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A9-1;ukulele;A9;;A;Lá;nona dominante;1 3 5 b7 9;1;G-C-E-A;2-1-3-2;2-1-4-3;A-C#-G-B;1;não;;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A9-2;ukulele;A9;;A;Lá;nona dominante;1 3 5 b7 9;2;G-C-E-A;6-7-7-0;1-2-3-0;C#-G-B-A;6;não;;4;C#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A9-3;ukulele;A9;;A;Lá;nona dominante;1 3 5 b7 9;3;G-C-E-A;4-1-3-0;3-1-2-0;B-C#-G-A;1;não;;4;B;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A5-1;ukulele;A5;;A;Lá;quinta (power chord);1 5;1;G-C-E-A;2-X-0-0;1-X-0-0;A-X-E-A;2;não;2;3,4;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A5-2;ukulele;A5;;A;Lá;quinta (power chord);1 5;2;G-C-E-A;2-4-0-0;1-2-0-0;A-E-E-A;2;não;;3,4;A;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A5-3;ukulele;A5;;A;Lá;quinta (power chord);1 5;3;G-C-E-A;X-9-0-0;X-1-0-0;X-A-E-A;9;não;1;3,4;A;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A7b5-1;ukulele;A7b5;;A;Lá;sétima com quinta diminuta;1 3 b5 b7;1;G-C-E-A;2-3-3-4;1-2-3-4;A-D#-G-C#;2;não;;;A;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A7b5-2;ukulele;A7b5;;A;Lá;sétima com quinta diminuta;1 3 b5 b7;2;G-C-E-A;0-3-5-4;0-1-3-2;G-D#-A-C#;3;não;;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A7b5-3;ukulele;A7b5;;A;Lá;sétima com quinta diminuta;1 3 b5 b7;3;G-C-E-A;8-7-9-0;2-1-3-0;D#-G-C#-A;7;não;;4;D#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#-1;ukulele;A#;Bb;A#;Lá sustenido;maior;1 3 5;1;G-C-E-A;3-2-1-1;3-2-1-1;A#-D-F-A#;1;"sim; dedo 1 na casa 1, cordas 3 a 4";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#-2;ukulele;A#;Bb;A#;Lá sustenido;maior;1 3 5;2;G-C-E-A;3-2-1-X;3-2-1-X;A#-D-F-X;1;não;4;;A#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#-3;ukulele;A#;Bb;A#;Lá sustenido;maior;1 3 5;3;G-C-E-A;3-5-6-5;1-2-4-3;A#-F-A#-D;3;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#m-1;ukulele;A#m;Bbm;A#;Lá sustenido;menor;1 b3 5;1;G-C-E-A;3-1-1-1;2-1-1-1;A#-C#-F-A#;1;"sim; dedo 1 na casa 1, cordas 2 a 4";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#m-2;ukulele;A#m;Bbm;A#;Lá sustenido;menor;1 b3 5;2;G-C-E-A;3-1-1-4;2-1-1-3;A#-C#-F-C#;1;"sim; dedo 1 na casa 1, cordas 2 a 3";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#m-3;ukulele;A#m;Bbm;A#;Lá sustenido;menor;1 b3 5;3;G-C-E-A;3-1-1-X;2-1-1-X;A#-C#-F-X;1;"sim; dedo 1 na casa 1, cordas 2 a 3";4;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#7-1;ukulele;A#7;Bb7;A#;Lá sustenido;sétima dominante;1 3 5 b7;1;G-C-E-A;3-5-4-5;1-3-2-4;A#-F-G#-D;3;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#7-2;ukulele;A#7;Bb7;A#;Lá sustenido;sétima dominante;1 3 5 b7;2;G-C-E-A;1-2-1-1;1-2-1-1;G#-D-F-A#;1;"sim; dedo 1 na casa 1, cordas 1 a 4";;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#7-3;ukulele;A#7;Bb7;A#;Lá sustenido;sétima dominante;1 3 5 b7;3;G-C-E-A;7-8-6-8;2-3-1-4;D-G#-A#-F;6;não;;;D;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#maj7-1;ukulele;A#maj7;Bbmaj7;A#;Lá sustenido;sétima maior;1 3 5 7;1;G-C-E-A;3-2-1-0;3-2-1-0;A#-D-F-A;1;não;;4;A#;iniciante;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#maj7-2;ukulele;A#maj7;Bbmaj7;A#;Lá sustenido;sétima maior;1 3 5 7;2;G-C-E-A;3-5-5-5;1-2-3-4;A#-F-A-D;3;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#maj7-3;ukulele;A#maj7;Bbmaj7;A#;Lá sustenido;sétima maior;1 3 5 7;3;G-C-E-A;10-10-10-0;1-1-1-0;F-A#-D-A;10;"sim; dedo 1 na casa 10, cordas 1 a 3";;4;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#m7-1;ukulele;A#m7;Bbm7;A#;Lá sustenido;menor com sétima;1 b3 5 b7;1;G-C-E-A;3-5-4-4;1-4-2-3;A#-F-G#-C#;3;não;;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#m7-2;ukulele;A#m7;Bbm7;A#;Lá sustenido;menor com sétima;1 b3 5 b7;2;G-C-E-A;1-1-1-1;1-1-1-1;G#-C#-F-A#;1;"sim; dedo 1 na casa 1, cordas 1 a 4";;;G#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#m7-3;ukulele;A#m7;Bbm7;A#;Lá sustenido;menor com sétima;1 b3 5 b7;3;G-C-E-A;6-8-6-8;1-2-1-3;C#-G#-A#-F;6;"sim; dedo 1 na casa 6, cordas 1 a 3";;;C#;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#6-1;ukulele;A#6;Bb6;A#;Lá sustenido;sexta;1 3 5 6;1;G-C-E-A;3-5-3-5;1-2-1-3;A#-F-G-D;3;"sim; dedo 1 na casa 3, cordas 1 a 3";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#6-2;ukulele;A#6;Bb6;A#;Lá sustenido;sexta;1 3 5 6;2;G-C-E-A;10-10-10-10;1-1-1-1;F-A#-D-G;10;"sim; dedo 1 na casa 10, cordas 1 a 4";;;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#6-3;ukulele;A#6;Bb6;A#;Lá sustenido;sexta;1 3 5 6;3;G-C-E-A;0-2-1-1;0-2-1-1;G-D-F-A#;1;"sim; dedo 1 na casa 1, cordas 3 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#m6-1;ukulele;A#m6;Bbm6;A#;Lá sustenido;menor com sexta;1 b3 5 6;1;G-C-E-A;3-5-3-4;1-3-1-2;A#-F-G-C#;3;"sim; dedo 1 na casa 3, cordas 1 a 3";;;A#;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#m6-2;ukulele;A#m6;Bbm6;A#;Lá sustenido;menor com sexta;1 b3 5 6;2;G-C-E-A;10-10-9-10;2-3-1-4;F-A#-C#-G;9;não;;;F;avançado;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
ukulele-A#m6-3;ukulele;A#m6;Bbm6;A#;Lá sustenido;menor com sexta;1 b3 5 6;3;G-C-E-A;0-1-1-1;0-1-1-1;G-C#-F-A#;1;"sim; dedo 1 na casa 1, cordas 2 a 4";;1;G;intermediário;"Numeração das cordas no CSV segue a ordem grave→agudo. X=abafada; 0=solta.";Dicionário anexado e voicings normalizados/gerados a partir da afinação padrão.
